ID_REF,logFC,t,P.Value,adj.P.Val,locus,sig
PA0704_at,0.1798484937499989,1.135898603888293,0.30749471452948546,0.7022099969664496,PA0704,False
PA0705_at,-0.6801752500000005,-2.602102913631406,0.04812691592587909,0.28413576991756434,PA0705,False
PA0706_cat_at,-0.3220797233999999,-2.095341637717096,0.09028547254848117,0.3916693272490975,PA0706,False
PA0707_toxR_at,0.26511810199999886,1.639831525749609,0.16196481910836796,0.5317933007739452,PA0707,False
PA0708_at,-0.3807752770000006,-2.3274333881351454,0.0674263852777474,0.3350739426087965,PA0708,False
PA0709_at,0.1815995486500004,1.1696027775857125,0.294876449374541,0.6902252654284895,PA0709,False
PA0710_gloA2_at,0.013289196199999687,0.0798325869694684,0.9394671702487016,0.986586209865634,PA0710,False
PA0711_at,0.10502027255000002,0.6036657197012273,0.5724039538805532,0.868430666681381,PA0711,False
PA0712_at,-0.01866268200000043,-0.09327692469134402,0.9293058839889455,0.9846825255841157,PA0712,False
PA0713_at,0.5057243589000002,2.5677467796975284,0.050172343068353345,0.290377985546045,PA0713,False
PA0714_at,0.030686484449999885,0.1896175471933543,0.8570661762803787,0.9680217709771984,PA0714,False
PA0715_at,0.09264779135000012,0.5898370013732644,0.5809448804372479,0.8704645258083435,PA0715,False
PA0716_at,-0.10157516170000003,-0.6290197618718724,0.5569514786123295,0.8621078650334085,PA0716,False
PA0717_at,0.10103800869999979,0.5999406969406722,0.5746968355178064,0.8693563541140602,PA0717,False
PA0718_at,0.0812253593000003,0.5073549895187589,0.6334853641053126,0.8897718150267977,PA0718,False
PA0719_at,0.2601483586499995,1.6087060549134635,0.16859358409706568,0.5431537142831574,PA0719,False
PA0720_at,0.2013122216499994,1.2479233881991991,0.267314353330302,0.6659598053086069,PA0720,False
PA0721_r_at,0.6924252187000004,3.1334903261210285,0.02585542087850086,0.2024836250620265,PA0721,False
PA0722_at,0.41270427475000027,2.09407033850524,0.09043129727005156,0.3916693272490975,PA0722,False
PA0723_coaB_at,0.1772006378000004,1.081531510352379,0.3288415102428425,0.7227636778526405,PA0723,False
PA0724_at,0.00902979830000028,0.05607416438093291,0.9574544960517745,0.988962068775564,PA0724,False
PA0725_at,0.05196334040000039,0.32031117009767973,0.7616856396821333,0.9403203852199687,PA0725,False
PA0726_at,0.022655023049999556,0.14568065722859622,0.889864377713212,0.9742452680640888,PA0726,False
PA0727_at,0.35718974540000037,2.319209965349038,0.06812061207559567,0.33565489198573606,PA0727,False
PA0728_at,0.1296751664500002,0.6729445852461791,0.5308260308637996,0.8495240691935472,PA0728,False
PA0729_at,0.1207098166499998,0.6917706561876527,0.5198835716001452,0.8450466550236271,PA0729,False
PA0730_at,-0.8710042382500003,-3.5572731810762743,0.01626151649040061,0.15460884191488125,PA0730,False
PA0731_at,0.33914050345000035,2.195363808730855,0.07955713261933747,0.36484834107016156,PA0731,False
PA0732_at,0.4457199203499993,2.713296567407326,0.04211022045386396,0.26368165701217366,PA0732,False
PA0733_at,0.028098573050000297,0.1809456942960877,0.8635161713279946,0.968743750798087,PA0733,False
PA0734_i_at,-0.20121617569999994,-0.8440802820880294,0.4371345584632183,0.7973269324804781,PA0734,False
PA0735_at,-0.015093044449999926,-0.09820121957086604,0.9255877833963533,0.9832476314923846,PA0735,False
PA0736_at,-0.35070417774999996,-2.1166347781227115,0.08787957825169075,0.3863144354292171,PA0736,False
PA0737_at,0.3588651664000002,1.7652477720854383,0.13778858107134997,0.48801827276918164,PA0737,False
PA0738_at,0.07945169549999997,0.4300519011302099,0.685062342920052,0.9133100369862714,PA0738,False
PA0739_at,0.09931332304999962,0.6361494103372979,0.5526549184441453,0.8612461874403599,PA0739,False
PA0740_at,0.3690098830499995,2.3284221619557024,0.06734342661057931,0.3350711893550248,PA0740,False
PA0741_at,-0.14041474899999962,-0.903650035146264,0.407607985054151,0.7792077297917288,PA0741,False
PA0742_at,-0.008892419849999555,-0.05302441390310633,0.9597657773879879,0.9897732372961713,PA0742,False
PA0743_at,0.2684270541,1.727569521396828,0.1446438586099961,0.5002195956395047,PA0743,False
PA0744_at,0.2609527819500004,1.5684956516722455,0.1775547672981235,0.5544230028205597,PA0744,False
PA0745_at,0.26029239604999965,1.3213641293920146,0.24361306011467687,0.6396408159161827,PA0745,False
PA0746_at,0.19618364975000002,1.232579985087122,0.2725241356123435,0.6686440442743867,PA0746,False
PA0747_at,0.03433769919999996,0.1686117157347847,0.8727106719047667,0.9710349744482906,PA0747,False
PA0748_at,0.16992372904999975,0.9157958822418676,0.4017838187021271,0.7760005115100056,PA0748,False
PA0749_at,-0.07241658614999924,-0.42752547336510394,0.6867835016714693,0.9141582294975731,PA0749,False
PA0750_ung_at,-0.3602317150500003,-1.9257969620295947,0.11209251796364571,0.4437280737954091,PA0750,False
PA0751_at,0.2198738900999997,1.1892005830081012,0.2877514952692241,0.6843923358411268,PA0751,False
PA0752_at,0.13257293544999982,0.730008988518077,0.4981361911622605,0.8332808863978363,PA0752,False
PA0753_at,-0.016231967800000024,-0.10544233360516028,0.9201243035504266,0.9806506362456895,PA0753,False
PA0754_at,-0.06785158824999993,-0.4308535832882002,0.6845166390506539,0.9133100369862714,PA0754,False
PA0755_at,0.17088535285000006,0.9668831911979783,0.3780094299045404,0.7555294361706256,PA0755,False
PA0756_at,0.15167130534999984,0.8745519348345018,0.421830999155957,0.7888218804522329,PA0756,False
PA0757_at,0.009136677450000796,0.05837707023049471,0.9557095304436439,0.988925396370607,PA0757,False
PA0758_at,-0.17804322445000054,-0.9650908599837701,0.3788238347555851,0.7563915046871141,PA0758,False
PA0759_at,-0.35062388925000043,-2.2340305303775345,0.07578044007501204,0.35598058282643325,PA0759,False
PA0760_at,-0.198392912200001,-0.8607723008368088,0.4286995542302353,0.7925017513188333,PA0760,False
PA0761_nadB_at,-0.08769736874999978,-0.41951829961175774,0.6922526680835555,0.9170828729101524,PA0761,False
PA0762_algU_at,1.2091989070500002,2.753222174480581,0.040156309257015785,0.25580090507228886,PA0762,False
PA0763_mucA_at,0.9719446947000003,3.3258241408420055,0.020874373607442143,0.17678642165957476,PA0763,False
PA0764_mucB_at,0.41514811269999985,2.3208506451689845,0.06798149293866304,0.33565489198573606,PA0764,False
PA0765_mucC_at,-0.13154608249999988,-0.7994799510930244,0.4602892215417851,0.8134629494571259,PA0765,False
PA0766_mucD_at,-0.41432581974999927,-2.247542358590611,0.07450621942769213,0.3519611617587447,PA0766,False
PA0767_lepA_at,-0.8845820065499996,-3.375742279401963,0.019765625018611316,0.1726119716017006,PA0767,False
PA0768_lepB_at,-1.1180530947499996,-4.166446847038197,0.008769151247832828,0.1071160659173435,PA0768,False
PA0769_at,-0.46267263615000065,-2.0913334612710233,0.09074607505534457,0.3918084538968609,PA0769,False
PA0770_rnc_at,0.003976333950000743,0.021222178598549968,0.9838892892277911,0.9965259596864794,PA0770,False
PA0771_era_at,0.05181994620000019,0.1437450153494099,0.8913156310604461,0.9745229179117672,PA0771,False
PA0772_recO_at,-0.05113166920000012,-0.3275151228344915,0.7565466582710211,0.9403203852199687,PA0772,False
PA0773_pdxJ_at,-0.04460276415000042,-0.27188544731383957,0.7965794949098558,0.9535061745074133,PA0773,False
PA0774_at,0.05846328705000037,0.3441880842532914,0.7447078965581261,0.9331930364751981,PA0774,False
PA0775_at,-0.5390596275999999,-3.117028988762315,0.026340540490436687,0.20328730718436433,PA0775,False
PA0776_at,0.20985283235000018,1.3038748450608333,0.24907525999272342,0.646752358754688,PA0776,False
PA0777_at,-0.0032424912500008674,-0.01857852100338203,0.9858959119042535,0.9970322577668501,PA0777,False
PA0778_at,-0.27282019545000047,-1.7235568791808393,0.1453939136547922,0.5013407005109004,PA0778,False
PA0779_at,0.79243978485,3.2298870758843985,0.023208746040819548,0.18868325855837548,PA0779,False
PA0780_at,0.02099163434999962,0.13108189689904975,0.9008214622358613,0.9768224065773544,PA0780,False
PA0781_at,0.0440570969999996,0.2747167269167023,0.7945234763625082,0.9519062014148348,PA0781,False
PA0782_putA_at,-0.06874037709999925,-0.443470169106938,0.6759574515287146,0.9103325403858161,PA0782,False
PA0783_putP_at,-0.39162057174999987,-2.5346918809514896,0.052230435828569816,0.2946097836546965,PA0783,False
PA0784_at,0.24197627985000025,1.3580365586412453,0.2325185532689267,0.6298224595218144,PA0784,False
PA0785_at,0.14235706354999955,0.9174485887648292,0.40099643345121305,0.7760005115100056,PA0785,False
PA0786_at,0.0360080661000004,0.2019720097331016,0.8478990469438589,0.9660270328716476,PA0786,False
PA0787_at,0.3531550724499999,2.015432103708185,0.09995105099423683,0.41811391029239886,PA0787,False
PA0788_at,0.5489822732000009,2.1845625885505915,0.08064759896192225,0.36769308093716063,PA0788,False
PA0789_at,-0.055402893300000144,-0.35345259706388854,0.7381636633280853,0.9309687855901242,PA0789,False
PA0790_at,0.010293174050000076,0.05740774693549617,0.9564439757241779,0.988925396370607,PA0790,False
PA0791_at,0.015036822000000782,0.073143427110188,0.9445278735468183,0.9880596857207466,PA0791,False
PA0792_prpD_at,0.0843510448,0.5471894429068823,0.6077753842383511,0.8816252712378155,PA0792,False
PA0793_at,-0.18414676764999882,-1.172332717995058,0.2938746737229985,0.6885932840499878,PA0793,False
PA0794_at,0.06048500419999936,0.375598832106841,0.7226225378670339,0.9261683535206953,PA0794,False
PA0795_prpC_at,-0.2444580794000002,-1.5024499367001993,0.19329448804667157,0.5801791721788417,PA0795,False
PA0796_prpB_at,0.19945294940000036,1.0797028613893462,0.32958116224900474,0.7233089936605674,PA0796,False
PA0797_at,0.4586391407000008,1.4360062514577048,0.21048671567522978,0.604943754133009,PA0797,False
PA0798_at,0.04507965160000005,0.2703336630990142,0.7977071649850798,0.9541339196972819,PA0798,False
PA0799_at,0.1629594217500001,1.0534708144627967,0.3403486550780696,0.731167641237817,PA0799,False
PA0800_at,0.2096510054499996,1.3247434947742494,0.24257048606344758,0.6382520701696256,PA0800,False
PA0801_at,0.06470107250000012,0.4038785574436911,0.7029963998358091,0.9219928867228585,PA0801,False
PA0802_i_at,-0.024071386849999765,-0.1563293576786902,0.8818893939785286,0.9724243111572911,PA0802,False
PA0803_at,0.08100732940000022,0.3350182328595618,0.7512093978717103,0.9365851548131512,PA0803,False
PA0804_at,0.03674012634999979,0.21718902979519908,0.8366454011649544,0.9627207267263256,PA0804,False
PA0805_at,0.2974941684000001,1.3013847376826333,0.2498620909249093,0.6467702353811251,PA0805,False
PA0806_i_at,0.3277939753000001,1.873906490872062,0.1198107389555723,0.4594175957605854,PA0806,False
PA0807_at,-0.09387560294999986,-0.591081837436547,0.5801728128111708,0.8700374971226883,PA0807,False
PA0808_at,-0.1333072244000002,-0.8539807375094425,0.4321163727210199,0.7959034613889279,PA0808,False
PA0809_at,-0.20287439374999927,-1.310157579118069,0.2471001674422214,0.6444092093774546,PA0809,False
PA0810_at,0.2767514929000008,1.334596261368381,0.23955436704042543,0.6357786141769751,PA0810,False
PA0811_at,0.09671318944999996,0.5663525976964531,0.5956287826058076,0.8780042610613032,PA0811,False
PA0812_at,0.05980087664999978,0.38910891453438823,0.7132151228409142,0.9234457133835505,PA0812,False
PA0813_at,0.10349112585000064,0.5346353586237729,0.615811631233211,0.8840461541097148,PA0813,False
PA0814_i_at,-0.042219258999999454,-0.2567051116373315,0.807634654258099,0.9551490518682015,PA0814,False
PA0815_at,0.40896334094999887,2.3265917906307725,0.06749708245238072,0.3350739426087965,PA0815,False
PA0816_at,-0.1433700059499996,-0.8382491443893856,0.4401108545983031,0.7997815653490621,PA0816,False
PA0817_at,0.08640760790000002,0.5183654863241245,0.6263177795169482,0.8879156288552206,PA0817,False
PA0818_at,0.213305805600001,1.3119142528789767,0.24655051653424412,0.6435756757750526,PA0818,False
PA0819_f_at,0.14212501554999957,0.5936252533887875,0.5785973255460651,0.8696759855192071,PA0819,False
PA0820_at,-0.17021491534999988,-1.0974798923001718,0.32245082013373033,0.7166623069899213,PA0820,False
PA0821_at,0.03863819595000084,0.25009126432402645,0.8124673772618325,0.9573464196762103,PA0821,False
PA0822_at,0.16188484394999936,0.5827292651104102,0.5853653831515094,0.8741984390023763,PA0822,False
PA0823_at,-0.027096940599999897,-0.14683557096912764,0.8889987101315344,0.9742452680640888,PA0823,False
PA0824_at,-0.07199893259999968,-0.46280242975067937,0.662949594862275,0.9061273847359798,PA0824,False
PA0825_at,-0.040994330050000194,-0.2432565333898406,0.817471460189698,0.9574709315240111,PA0825,False
PA0826_at,0.07944576850000029,0.5122079594213761,0.6303205050997559,0.8884554059058952,PA0826,False
PA0827_at,0.12906328269999978,0.8285514951667685,0.445094655311704,0.8013892766037469,PA0827,False
PA0828_at,-0.016422539400000158,-0.09004823974987304,0.9317448276191739,0.9847818379182003,PA0828,False
PA0829_at,0.1310741060499998,0.7822677235203919,0.46946475299485985,0.8178481568844493,PA0829,False
PA0830_at,0.32855700284999934,1.9425370039651466,0.10971373292727736,0.43840803259331607,PA0830,False
PA0831_oruR_at,-0.00534610099999977,-0.03030730175109711,0.9769945171112786,0.9950099926325614,PA0831,False
PA0832_at,-0.0689926055499992,-0.40062729275070497,0.7052398717432169,0.9219928867228585,PA0832,False
PA0833_at,0.6598439310500002,3.567364341746333,0.016088524504856982,0.15397895160258243,PA0833,False
PA0834_at,0.17796959160000014,1.0875871370915033,0.3264022692594192,0.7203613636523964,PA0834,False
PA0835_pta_at,1.5247641557999998,6.6206057850615485,0.001183352805694345,0.03265173664446347,PA0835,True
PA0836_at,2.1002196070499997,9.036334473265384,0.00027732005179674464,0.015113942822922584,PA0836,True
PA0837_slyD_at,-0.6506515144499998,-2.8887449412775905,0.034236885599783204,0.2337799404180092,PA0837,False
PA0838_at,0.23016679925000005,1.2344279778651435,0.2718918325550904,0.6685665309882775,PA0838,False
PA0839_at,0.46678869444999993,2.5825883354226913,0.049277277625871634,0.28636846552291045,PA0839,False
PA0840_at,0.2561615449500003,1.3587509095950807,0.2323071942929568,0.629561682552716,PA0840,False
PA0841_at,-0.10217629240000026,-0.5680976092465028,0.5945300041778231,0.8774833512012705,PA0841,False
PA0842_at,-0.021432685399999762,-0.127825356111402,0.90326917609199,0.9774235342072395,PA0842,False
PA0843_plcR_at,0.2472724652,1.2312807495901386,0.27296947199506977,0.6687173127677457,PA0843,False
PA0844_plcH_at,0.09762071530000016,0.6208299973497211,0.5619134018770632,0.8631485328685342,PA0844,False
PA0845_at,-0.11509296034999972,-0.7257394651914773,0.5005324001398094,0.8341261911729666,PA0845,False
PA0846_at,-0.17062165464999968,-1.0282521085661829,0.3509794062205658,0.7375094160199852,PA0846,False
PA0847_at,0.039714409450000154,0.20241761618995702,0.847568901315155,0.9660270328716476,PA0847,False
PA0848_at,0.004721660800000471,0.0288817185630394,0.9780762702696745,0.9953245032516085,PA0848,False
PA0849_trxB2_at,-0.013055127949999523,-0.08337168482852679,0.93679094814215,0.9864272489053094,PA0849,False
PA0850_at,0.06592596044999999,0.42841504728109475,0.6861772228269658,0.913971290690093,PA0850,False
PA0851_at,-0.14553212435000074,-0.5479627432745954,0.6072823990127422,0.8816252712378155,PA0851,False
PA0852_cpbD_at,0.0504185961000001,0.3226055053891515,0.760047434459624,0.9403203852199687,PA0852,False
PA0853_at,0.31161867725000025,1.6405346449163305,0.1618180989397118,0.5317933007739452,PA0853,False
PA0854_fumC2_at,0.5061635123499997,1.6314833849332406,0.16371694994428465,0.5350571723331813,PA0854,False
PA0855_at,0.33710941345000034,1.454903955487725,0.20545318366378543,0.5995418187477776,PA0855,False
PA0856_at,-0.6508993397499996,-2.906478075870995,0.033536835111540035,0.23168757214380828,PA0856,False
PA0857_bolA_at,-0.5182089059999999,-2.7352073070213523,0.041025245946315,0.2582616017540215,PA0857,False
PA0858_at,-0.35392266319999965,-2.100034292208155,0.08974934426019004,0.39043949764632563,PA0858,False
PA0859_at,-0.20679029490000023,-0.9376698239046455,0.3914616984130511,0.7647340049317022,PA0859,False
PA0860_at,0.003814105050000016,0.02461272909099745,0.9813159504184364,0.9960382279984337,PA0860,False
PA0861_at,0.44115346335000005,2.859708749822083,0.03541855097298343,0.23859808513134953,PA0861,False
PA0862_at,0.76062736035,4.293065156758217,0.0077664193818286495,0.10091201872283317,PA0862,False
PA0863_at,0.1322985536500001,0.801604848980263,0.4591657189447499,0.8134629494571259,PA0863,False
PA0864_at,0.0517631378499992,0.3134610816425398,0.7665851445905658,0.9417779876340429,PA0864,False
PA0865_hpd_at,0.44574598085000083,2.871088591305151,0.03495010921832945,0.23700039499894832,PA0865,False
PA0866_aroP2_at,0.3062299247500002,1.7139114878579549,0.14721290960000588,0.5058349012875859,PA0866,False
PA0867_at,-0.8660760010499997,-3.6016915536511753,0.015515574833495466,0.150700781303555,PA0867,False
PA0868_at,-0.10047395429999995,-0.651511222415303,0.5434708481147281,0.8555414313996496,PA0868,False
PA0869_pbpG_at,0.23028611025000068,1.2899169708932376,0.2535153199503887,0.6514123826499377,PA0869,False
PA0870_phhC_at,0.27554580355,1.259956463475541,0.2632919316567387,0.6634145161522106,PA0870,False
PA0871_phhB_at,0.8485666573499993,3.3315937797768918,0.02074268724397427,0.17668807108253626,PA0871,False
PA0872_phhA_at,0.8953815345500002,3.8486363890538238,0.012017760210486393,0.13123330973402073,PA0872,False
PA0873_phhR_at,0.3135462691999997,1.9322297291376642,0.1111721526109405,0.4418361176691396,PA0873,False
PA0874_at,0.13960372375000007,0.8708666115246847,0.42365958480278465,0.7900225487857434,PA0874,False
PA0875_at,0.09490403690000004,0.6167484762059141,0.5643968026241881,0.8644421691046412,PA0875,False
PA0876_at,0.49311815025000083,2.862279116542792,0.035312136553563495,0.23859808513134953,PA0876,False
PA0877_at,0.3463562780000009,2.0359025431647733,0.09737583614278848,0.41086320540247523,PA0877,False
PA0878_at,0.26357197595000015,1.5818129819754916,0.17453622701670135,0.5518217681786143,PA0878,False
PA0879_at,-0.003476707249999933,-0.02229853806021233,0.9830723348956616,0.9965259596864794,PA0879,False
PA0880_at,0.25519545244999975,1.0415935866890966,0.34532112652452507,0.7340412245299222,PA0880,False
PA0881_at,0.0897199926999992,0.5652796942961807,0.5963049642160924,0.8785609560390287,PA0881,False
PA0882_at,0.009043419500000205,0.05865459535233422,0.9554992619432269,0.988925396370607,PA0882,False
PA0883_at,0.4185050994500008,2.4898915866098825,0.05516841165745376,0.30150535841761633,PA0883,False
PA0884_at,0.0034985637999995767,0.022148399009389877,0.9831862887005117,0.9965259596864794,PA0884,False
PA0885_at,0.11064883719999985,0.6792892694442856,0.5271210178789092,0.8484558007751901,PA0885,False
PA0886_at,-0.013540807799999666,-0.06423266260609904,0.9512739036706832,0.988617529154029,PA0886,False
PA0887_acsA_at,1.4148121162500011,6.269161090781943,0.0015156436649692386,0.03828789103866497,PA0887,True
PA0888_aotJ_at,0.09006293599999982,0.32586458703089244,0.7577228307984953,0.9403203852199687,PA0888,False
PA0889_aotQ_at,-0.0015611483500004297,-0.009805530217146089,0.9925556534165155,0.9995179770760668,PA0889,False
PA0890_aotM_at,-0.027071468749999994,-0.1677623659070742,0.8733446880410102,0.9711271364615739,PA0890,False
PA0891_at,-0.12963889965000064,-0.6630349277874104,0.5366477146076838,0.8509451638418176,PA0891,False
PA0892_aotP_at,-0.22441666025000018,-1.404715555157067,0.21908032145546186,0.6140508438508803,PA0892,False
PA0893_argR_at,-0.05960096280000027,-0.3737373113689561,0.7239231775021197,0.9261683535206953,PA0893,False
PA0894_at,0.14355347569999966,0.8538896739357926,0.43216232799847326,0.7959034613889279,PA0894,False
PA0895_aruC_at,0.037617434250000414,0.23954956757880003,0.8201896811527563,0.9578426542611856,PA0895,False
PA0896_aruF_at,-0.20571582509999953,-1.1782832316603795,0.2917015157077168,0.6871795196199438,PA0896,False
PA0897_aruG_at,-0.12771089044999995,-0.8241101833711724,0.4473912946798907,0.8033466322693099,PA0897,False
PA0898_aruD_at,-0.01440263515000062,-0.08813324677199225,0.9331918137257622,0.985249688895038,PA0898,False
PA0899_aruB_at,0.37763563109999954,1.897198752140419,0.11628057829508374,0.4532632343343463,PA0899,False
PA0900_at,-0.11667931840000012,-0.7110880824940721,0.5088166023138866,0.8396115843060096,PA0900,False
PA0901_aruE_at,-0.196592421350001,-0.976861454222673,0.37350151755017885,0.7533084223804706,PA0901,False
PA0902_at,-0.03547673859999989,-0.18354345002458722,0.8615827073346312,0.968743750798087,PA0902,False
PA0903_alaS_at,-0.6533070242000001,-3.1429514737943816,0.025581150528070078,0.20172990305199312,PA0903,False
PA0904_lysC_at,-2.0227897947500004,-9.092636122762789,0.0002692514924613194,0.01509781939552357,PA0904,True
PA0905_csrA_at,1.2566867528000003,3.116642311555048,0.026352058338713895,0.20328730718436433,PA0905,False
PA0906_at,0.17391009324999995,1.1252297509214406,0.3115863082879201,0.7057690776847838,PA0906,False
PA0907_at,-0.04792270080000094,-0.29381013282812735,0.7807084183755001,0.9477250793719353,PA0907,False
PA0908_at,0.16364792515000026,1.01497424688947,0.3566875634025696,0.7419122237266862,PA0908,False
PA0909_i_at,-0.10911369455000042,-0.3496261218119501,0.7408635900636413,0.9319775787806353,PA0909,False
PA0910_at,0.19348035185000034,1.2271496341152466,0.2743898513921396,0.6687173127677457,PA0910,False
PA0911_at,0.1835801254999998,1.147428354244599,0.3031258196406477,0.6980432607217733,PA0911,False
PA0912_at,0.25425993174999917,1.2000656887517234,0.2838677172180544,0.6794816525195073,PA0912,False
PA0913_mgtE_at,0.07189006299999967,0.4607444829847382,0.6643280292692734,0.90724880000784,PA0913,False
PA0914_at,-0.014581444750000117,-0.09302913096703987,0.9294930362007174,0.9847005059534598,PA0914,False
PA0915_at,-0.21220258584999963,-1.2728921856679896,0.25902928461705504,0.6574585464665744,PA0915,False
PA0916_at,-0.23437895210000015,-0.9936337479876668,0.36602345123601854,0.7477572906800188,PA0916,False
PA0917_kup_at,-0.16565206285000045,-1.0475149651577382,0.34283449674918604,0.7333180413028116,PA0917,False
PA0918_at,0.4233882018999999,2.581171618574728,0.049361957350335973,0.28636846552291045,PA0918,False
PA0919_at,-0.1488041005999996,-0.8867638392390977,0.4158154462490846,0.785239186085221,PA0919,False
PA0920_at,0.030249913100000025,0.19577084126940453,0.8524970725390176,0.966038828217298,PA0920,False
PA0921_at,-0.43746717355,-2.788895644308561,0.03849507831967963,0.251199590897599,PA0921,False
PA0922_at,-0.3787405479499997,-1.7831383947263695,0.13464956615710844,0.48385063882829077,PA0922,False
PA0923_dinP_at,-0.1681198575999998,-1.0618973278208628,0.33685768746313594,0.7286822302124286,PA0923,False
PA0924_at,0.037049497049999935,0.19995625590774127,0.8493929407834431,0.9660270328716476,PA0924,False
PA0925_at,-0.13271056499999911,-0.7734781815701988,0.47420163958583483,0.8218936544765088,PA0925,False
PA0926_at,-0.13880218050000082,-0.9029324607374994,0.40795414926022616,0.7796162735537958,PA0926,False
PA0927_ldhA_at,-0.13477130530000014,-0.8670659444902192,0.4255518174845295,0.7904064366405619,PA0927,False
PA0928_at,0.022220559400000006,0.1371392717636272,0.896271903237767,0.9762367188243717,PA0928,False
PA0929_at,-0.06029292634999983,-0.3819338176295927,0.7182042730834521,0.924053348898532,PA0929,False
PA0930_at,0.16824576690000015,0.7772945480884517,0.4721406534191906,0.8199051532180511,PA0930,False
PA0931_at,0.1388097756000004,0.8986266027616132,0.41003619591191093,0.7814980716445111,PA0931,False
PA0932_cysM_at,-0.4323816014499995,-2.764087850435078,0.039642063272238334,0.2533476486649238,PA0932,False
PA0933_ygcA_at,-0.2713767519000001,-1.757465550770725,0.13917706779283426,0.4900714227648822,PA0933,False
PA0934_relA_at,-0.7334848527000002,-3.0462757564928453,0.02854540724383757,0.21187675540634038,PA0934,False
PA0935_at,0.022301251050000026,0.11771508271730927,0.9108759928003547,0.9779955293250645,PA0935,False
PA0936_at,-0.17662676269999977,-1.0448653822621274,0.3439452925285298,0.7337665791311803,PA0936,False
PA0937_at,-0.7422103678499994,-4.365590935870806,0.007252040801456364,0.09635555791731865,PA0937,False
PA0938_at,-1.0282559532000004,-4.009946311003992,0.010222067975148082,0.11793292592354031,PA0938,False
PA0939_at,-0.03429928959999984,-0.22282271372559873,0.8324900878772439,0.9615456548754823,PA0939,False
PA0940_at,0.13450983014999984,0.8471392033879579,0.43557937819927023,0.7972939790657073,PA0940,False
PA0941_at,0.21543795154999978,1.246789115247997,0.2676963811349242,0.6659598053086069,PA0941,False
PA0942_at,0.46868164534999934,3.048231898457312,0.02848173286984683,0.21167106019181622,PA0942,False
PA0943_at,-0.6865211367999997,-3.0417037262516033,0.028694854696813585,0.21224550104187795,PA0943,False
PA0944_purN_at,-0.40021293209999875,-2.145778795650553,0.08469592030088313,0.37738091361922643,PA0944,False
PA0945_purM_at,-0.8210051623000005,-4.71657034105962,0.005258687584673686,0.0791627496761875,PA0945,False
PA0946_at,-0.13427497669999955,-0.8557865200647972,0.4312058565809638,0.795137115236702,PA0946,False
PA0947_at,-0.11451197800000035,-0.664350252963345,0.53587255086419,0.8507079727871568,PA0947,False
PA0948_at,-0.2787040718,-1.7890182908635006,0.13363383045069027,0.48256953061823726,PA0948,False
PA0949_wrbA_at,-0.5017107860500012,-2.7708685311106955,0.039324845794196144,0.2530327825761595,PA0949,False
PA0950_at,-0.3573431493999992,-2.097475654820416,0.09004124684474941,0.3911312021610296,PA0950,False
PA0951_at,0.006744266850001068,0.043664460374019616,0.9668619925916795,0.9934899812347289,PA0951,False
PA0952_at,0.2667458518500001,1.7088341215468978,0.1481796083949156,0.5073793920956796,PA0952,False
PA0953_at,0.10462408374999921,0.6771566689186738,0.5283644115905968,0.8492498434249733,PA0953,False
PA0954_at,0.07577454389999971,0.4631092070585417,0.6627442413973215,0.9061273847359798,PA0954,False
PA0955_at,-0.6875152689999995,-3.0733020293309696,0.027679621197501503,0.2096811459053975,PA0955,False
PA0956_proS_at,-0.7872294370499997,-4.68261672711234,0.005420846990694138,0.08098250098280634,PA0956,False
PA0957_at,-0.11066450920000026,-0.7202840635091516,0.503605914490917,0.8363812241303636,PA0957,False
PA0958_oprD_at,-0.8180273806000002,-4.729914775238678,0.005196506314412522,0.0789692974478556,PA0958,False
PA0959_at,-0.3257916808000001,-1.2107605248716498,0.28009060092957794,0.675384382249691,PA0959,False
PA0960_at,-0.12028929714999936,-0.6334801295569608,0.5542609927218967,0.8616957747387967,PA0960,False
PA0961_at,-0.6763699895500004,-3.2275345547341825,0.02326958308130282,0.18891691864351504,PA0961,False
PA0962_at,1.4127954773499996,7.01849532138972,0.0009056803406592523,0.028355502580427443,PA0962,True
PA0963_aspS_at,-1.3806413701000002,-7.7663814415272405,0.000566241654023971,0.022672778065204718,PA0963,True
PA0964_at,-1.4270745914500003,-4.663389725152973,0.005515251722158411,0.08144277705195234,PA0964,False
PA0965_ruvC_at,-0.18858337500000033,-0.7703132291104753,0.47591579078141716,0.8229143689508978,PA0965,False
PA0966_ruvA_at,-0.08923469100000059,-0.5777890697138184,0.5884499856504349,0.8759445710736805,PA0966,False
PA0967_ruvB_at,-0.12998678970000022,-0.8121707293438472,0.4536093917849245,0.8086256056215789,PA0967,False
PA0968_at,-1.3029127918000007,-7.179566517772422,0.0008156953435477473,0.026525871779679782,PA0968,True
PA0969_tolQ_at,-0.9524447134499994,-6.097577547093785,0.00171735053072141,0.04059568362982417,PA0969,False
PA0970_tolR_at,-0.5958083697500003,-3.2185014583961187,0.023504860163968282,0.1897799820646328,PA0970,False
PA0971_tolA_at,-0.6642892244999992,-2.6436830240327085,0.04577286954533397,0.27576162757813283,PA0971,False
PA0972_tolB_at,-0.6161590332999998,-2.4693902946120487,0.05657253681140033,0.3052427699385471,PA0972,False
PA0973_oprL_at,-1.5660341461499998,-7.560360035814452,0.0006418677115490347,0.023863461429319003,PA0973,True
